ID,Major group,Family,Genus hybrid marker,Genus,Species hybrid marker,Species,Infraspecific rank,Infraspecific epithet,Authorship,Taxonomic status in TPL,Nomenclatural status from original data source,Confidence level,Source,Source id,IPNI id,Publication,Collation,Page,Date
kew-2631883,A,Brassicaceae,,Alyssum,,"alpestre",,"","L.",Accepted,,M,WCSP (in review),764038,277307-1,"Mant. Pl.","1: 92","","1767"
kew-2631899,A,Brassicaceae,,Alyssum,,"alyssoides",,"","(L.) L.",Accepted,,M,WCSP (in review),764054,277314-1,"Syst. Nat. ed. 10","2: 1130","","1759"
kew-2631905,A,Brassicaceae,,Alyssum,,"anamense",,"","Velen.",Accepted,,M,WCSP (in review),764060,277317-1,"Sitzungsber. Königl. Böhm. Ges. Wiss., Math.-Naturwiss. Cl.","11: 12","","1911 publ. 1912"
kew-2631906,A,Brassicaceae,,Alyssum,,"anatolicum",,"","Hausskn. ex Nyár.",Accepted,,M,WCSP (in review),764061,277318-1,"Bul. Gr?d. Bot. Univ. Cluj","9: 40","","1929"
kew-2631907,A,Brassicaceae,,Alyssum,,"andinum",,"","Rupr.",Accepted,,M,WCSP (in review),764062,277319-1,"Fl. Caucasi","103","","1869"
kew-2631908,A,Brassicaceae,,Alyssum,,"antiatlanticum",,"","Emb. & Maire",Accepted,,M,WCSP (in review),764063,277320-1,"Bull. Soc. Hist. Nat. Afrique N.","23: 165","","1932"
kew-2631910,A,Brassicaceae,,Alyssum,,"arabicum",,"","(Boiss.) T.Durand & Schinz",Accepted,,M,WCSP (in review),764065,277323-1,"Consp. Fl. Afric.","1(2): 86","","1898"
kew-2631913,A,Brassicaceae,,Alyssum,,"arenarium",,"","Kit. ex Spreng.",Unresolved,,L,WCSP (in review),764068,927537-1,"Bot. Gart. Halle","Nachtr. 1: 10","","1801"
kew-2631917,A,Brassicaceae,,Alyssum,,"argenteoides",,"","Nyár.",Unresolved,,L,WCSP (in review),764072,277328-1,"Bul. Gr?d. Bot. Univ. Cluj","7: 77","","1927 publ. 1928"
kew-2631918,A,Brassicaceae,,Alyssum,,"argenteum",,"","All.",Accepted,,M,WCSP (in review),764073,,"Mélanges Philos. Math. Soc. Roy. Turin","5: 73","","1774"
tro-50123139,A,Brassicaceae,,Alyssum,,"argenteum",,"","Vitman",Unresolved,,L,TRO,50123139,,"Summa","4: 30","30","1790"
kew-2631919,A,Brassicaceae,,Alyssum,,"argyreum",,"","Kuntze",Unresolved,,L,WCSP (in review),764074,277330-1,"Revis. Gen. Pl.","2: 931","","1891"
kew-2631920,A,Brassicaceae,,Alyssum,,"argyrophyllum",,"","Schott & Kotschy",Accepted,,M,WCSP (in review),764075,277331-1,"Oesterr. Bot. Wochenbl.","7: 229","","1857"
kew-2631921,A,Brassicaceae,,Alyssum,,"armenum",,"","Boiss.",Accepted,,M,WCSP (in review),764076,277332-1,"Fl. Orient.","1: 278","","1867"
kew-2631922,A,Brassicaceae,,Alyssum,,"artvinense",,"","N.Busch",Accepted,,M,WCSP (in review),764077,277334-1,"in Fl. Cauc. Crit.","3(4): 566","","1909"
kew-2631928,A,Brassicaceae,,Alyssum,,"aurantiacum",,"","Boiss.",Accepted,,M,WCSP (in review),764083,277339-1,"Fl. Orient.","1: 276","","1867"
kew-2631929,A,Brassicaceae,,Alyssum,,"aureum",,"","(Fenzl) Boiss.",Accepted,,M,WCSP (in review),764084,277340-1,"Fl. Orient.","1: 286","","1867"
kew-2631930,A,Brassicaceae,,Alyssum,,"auriculatum",,"","Kuntze",Unresolved,,L,WCSP (in review),764085,10524-2,"Revis. Gen. Pl.","2: 931","","1891"
tro-100358062,A,Brassicaceae,,Alyssum,,"austrodalmaticum",,"","Trinajstic",Accepted,,M,TRO,100358062,,"Publication not found December 2010","30","30","1983"
kew-2631931,A,Brassicaceae,,Alyssum,,"baeticum",,"","(P.Küpfer) Greuter & Burdet",Unresolved,,L,WCSP (in review),764086,911722-1,"Willdenowia","13: 85","","1983"
tro-100358065,A,Brassicaceae,,Alyssum,,"bargalense",,"","Micevski",Accepted,,M,TRO,100358065,,"Publication not found December 2010","12(10): 105","105","1985"
kew-2631935,A,Brassicaceae,,Alyssum,,"baumgartnerianum",,"","Bornm. ex Baumg.",Accepted,,M,WCSP (in review),764090,,"Jahresber. Landes-Gymn. Baden bei Wien","48: 6","","1911"
kew-2631937,A,Brassicaceae,,Alyssum,,"bernhardii",,"","Wettst.",Unresolved,,L,WCSP (in review),764092,277348-1,"Biblioth. Bot.","25: 25","","1892"
kew-2631938,A,Brassicaceae,,Alyssum,,"bertolonii",,"","Desv.",Accepted,,M,WCSP (in review),764093,277349-1,"J. Bot. Agric.","3: 172","","1814"
kew-2631939,A,Brassicaceae,,Alyssum,,"bertolonii",subsp.,"scutarium","Nyár.",Accepted,,L,WCSP (in review),764094,,"Bul. Gr?d. Bot. Univ. Cluj","7: 87","","1927 publ. 1928"
kew-2631944,A,Brassicaceae,,Alyssum,,"bilimekii",,"","Willk.",Unresolved,,L,WCSP (in review),764099,277354-1,"Prodr. Fl. Hispan.","3: 830","","1880"
kew-2631946,A,Brassicaceae,,Alyssum,,"blancheanum",,"","Gomb.",Accepted,,M,WCSP (in review),764101,277356-1,"Bull. Soc. Bot. France","112: 320","","1966"
kew-2631947,A,Brassicaceae,,Alyssum,,"blepharocarpum",,"","Dudley & Hub.-Mor.",Accepted,,M,WCSP (in review),764102,277357-1,"J. Arnold Arbor.","45: 61","","1964"
kew-2631948,A,Brassicaceae,,Alyssum,,"boliviense",,"","Muschl.",Unresolved,,L,WCSP (in review),764103,10526-2,"Bot. Jahrb. Syst.","40: 275","","1908"
kew-2631950,A,Brassicaceae,,Alyssum,,"bornmuelleri",,"","Hausskn. ex Degen",Accepted,,M,WCSP (in review),764105,,"Oesterr. Bot. Z.","48: 108","","1898"
kew-2631951,A,Brassicaceae,,Alyssum,,"borysthenicum",,"","Zapał.",Unresolved,,L,WCSP (in review),764106,277361-1,"Rozpr. Wydz. Mat.-Przyr. Akad. Umiejetn., Dzia? B, Nauki Biol.","12: 710","","1912"
kew-2631956,A,Brassicaceae,,Alyssum,,"bracteatum",,"","Boiss. & Bushe",Accepted,,M,WCSP (in review),764111,,"Nouv. Mém. Soc. Imp. Naturalistes Moscou","12: 18","","1860"
kew-2631960,A,Brassicaceae,,Alyssum,,"brodense",,"","Zapał.",Unresolved,,L,WCSP (in review),764115,277370-1,"Rozpr. Wydz. Mat.-Przyr. Akad. Umiejetn., Dzia? B, Nauki Biol.","12: 711","","1912"
kew-2631961,A,Brassicaceae,,Alyssum,,"brughieri",,"","Brein ex Colla",Unresolved,,L,WCSP (in review),764116,,"Herb. Pedem.","1: 142","","1833"
kew-2631962,A,Brassicaceae,,Alyssum,,"bulbotrichum",,"","Hausskn. & Bornm.",Accepted,,M,WCSP (in review),764117,277372-1,"Mitth. Thüring. Bot. Vereins","n.f., 20: 3","","1904"
kew-2631967,A,Brassicaceae,,Alyssum,,"caespitosum",,"","Baumg.",Accepted,,M,WCSP (in review),764122,,"Jahresber. Landes-Lehrers. Wiener-Neustadt","36(Beil.): 26","","1909"
kew-2631968,A,Brassicaceae,,Alyssum,,"caliacrae",,"","Nyár.",Accepted,,M,WCSP (in review),764123,277378-1,"Bul. Gr?d. Bot. Univ. Cluj","6: 92","","1926 publ. 1927"
kew-2631970,A,Brassicaceae,,Alyssum,,"callichroum",,"","Boiss.",Accepted,,M,WCSP (in review),764125,277380-1,"Diagn. Pl. Orient.","II, 5: 34","","1856"
kew-2631974,A,Brassicaceae,,Alyssum,,"calycionides",,"","Hausskn. ex Bornm.",Unresolved,,L,WCSP (in review),764129,277384-1,"Repert. Spec. Nov. Regni Veg. Beih.","89: 58","","1936"
kew-2631975,A,Brassicaceae,,Alyssum,,"calycocarpum",,"","Rupr.",Accepted,,M,WCSP (in review),764130,,"Mém. Acad. Imp. Sci. Saint Pétersbourg, Sér. 7","VII, 15(2): 103","","1869"
kew-2631996,A,Brassicaceae,,Alyssum,,"caricum",,"","Dudley & Hub.-Mor.",Accepted,,M,WCSP (in review),764151,277392-1,"J. Arnold Arbor.","45: 89","","1964"
kew-2631997,A,Brassicaceae,,Alyssum,,"cassium",,"","Boiss. & Heldr.",Accepted,,M,WCSP (in review),764152,277393-1,"Diagn. Pl. Orient.","8: 34","","1849"
kew-2631999,A,Brassicaceae,,Alyssum,,"castellanum",,"","Bourg. ex Nyman",Unresolved,,L,WCSP (in review),764154,277394-1,"Consp. Fl. Eur.","57","","1878"
kew-2632001,A,Brassicaceae,,Alyssum,,"cephalotes",,"","Boiss.",Accepted,,M,WCSP (in review),764156,277396-1,"Diagn. Pl. Orient.","II, 1: 34","","1854"
kew-2632006,A,Brassicaceae,,Alyssum,,"chondrogynum",,"","Burtt",Accepted,,M,WCSP (in review),764161,,"Kew Bull.","4: 101","","1949"
kew-2632009,A,Brassicaceae,,Alyssum,,"cilicicum",,"","Boiss. & Balansa",Accepted,,M,WCSP (in review),764164,277404-1,"Diagn. Pl. Orient.","II, 5: 34","","1856"
kew-2632012,A,Brassicaceae,,Alyssum,,"clausonis",,"","Pomel",Accepted,,M,WCSP (in review),764167,,"Nouv. Mat. Fl. Atl.","1: 236","","1874"
kew-2632016,A,Brassicaceae,,Alyssum,,"cochleatum",,"","Coss. & Durieu",Accepted,,M,WCSP (in review),764171,277410-1,"Bull. Soc. Bot. France","4: 11","","1857"
kew-2632021,A,Brassicaceae,,Alyssum,,"condensatum",,"","Boiss. & Hausskn.",Accepted,,M,WCSP (in review),764176,277415-1,"Fl. Orient.","1: 268","","1867"
kew-2632022,A,Brassicaceae,,Alyssum,,"condensatum",subsp.,"flexibile","(Nyár.) Dudley",Accepted,,L,WCSP (in review),764177,,"J. Arnold Arbor.","45: 85","","1964"
kew-2632025,A,Brassicaceae,,Alyssum,,"constellatum",,"","Boiss.",Accepted,,M,WCSP (in review),764180,277418-1,"Ann. Sci. Nat., Bot.","IV, 2: 244","","1854"
kew-2632028,A,Brassicaceae,,Alyssum,,"contemptum",,"","Schott & Kotschy",Accepted,,M,WCSP (in review),764183,277419-1,"Oesterr. Bot. Wochenbl.","4: 177","","1854"
kew-2632031,A,Brassicaceae,,Alyssum,,"corningii",,"","Dudley",Accepted,,M,WCSP (in review),764186,,"J. Arnold Arbor.","45: 72","","1964"
kew-2632033,A,Brassicaceae,,Alyssum,,"corsicum",,"","Duby",Accepted,,M,WCSP (in review),764188,277425-1,"Bot. Gall.","1: 34","","1828"
kew-2632035,A,Brassicaceae,,Alyssum,,"corymbosoides",,"","Formánek",Accepted,,M,WCSP (in review),764190,277426-1,"Verh. Naturf. Vereins Brünn","34: 329","","1895"
kew-2632038,A,Brassicaceae,,Alyssum,,"costei",,"","Sennen & Pau",Unresolved,,L,WCSP (in review),764193,277429-1,"Bull. Acad. Int. Géogr. Bot.","18: 452","","1908"
kew-2632039,A,Brassicaceae,,Alyssum,,"crenulatum",,"","Boiss. & Heldr.",Accepted,,M,WCSP (in review),764194,277430-1,"Diagn. Pl. Orient.","8: 33","","1849"
kew-2632040,A,Brassicaceae,,Alyssum,,"cretaceum",,"","Adams",Unresolved,,L,WCSP (in review),764195,277431-1,"Mém. Soc. Imp. Naturalistes Moscou","5: 109","","1817"
kew-2632044,A,Brassicaceae,,Alyssum,,"cuneifolium",,"","Ten.",Accepted,,M,WCSP (in review),764199,,"Fl. Napol.","Prodr.: 37","","1811"
kew-2632045,A,Brassicaceae,,Alyssum,,"cuneifolium",subsp.,"corymbosum","(Pau) Rivas Mart., Molero Mesa & Pérez Raya",Accepted,,L,WCSP (in review),764200,20009192-1,"Itinera Geobot.","15: 697","","2002"
kew-2632049,A,Brassicaceae,,Alyssum,,"curetum",,"","Gand.",Accepted,,M,WCSP (in review),764204,928267-1,"Bull. Soc. Bot. France","64: 121","","1917"
kew-2632050,A,Brassicaceae,,Alyssum,,"cypricum",,"","Nyár.",Accepted,,M,WCSP (in review),764205,277438-1,"Bul. Gr?d. Bot. Univ. Cluj","7: 156","","1927 publ. 1928"
kew-2632052,A,Brassicaceae,,Alyssum,,"dagestanicum",,"","Rupr.",Accepted,,M,WCSP (in review),764207,277440-1,"Fl. Caucasi","104","","1869"
kew-2632055,A,Brassicaceae,,Alyssum,,"damascenum",,"","Boiss. & Gaill.",Accepted,,M,WCSP (in review),764210,277442-1,"Diagn. Pl. Orient.","II, 6: 18","","1859"
kew-2632056,A,Brassicaceae,,Alyssum,,"dasycarpum",,"","Stephan ex Willd.",Accepted,,M,WCSP (in review),764211,277443-1,"Sp. Pl.","3: 469","","1800"
kew-2632060,A,Brassicaceae,,Alyssum,,"davisianum",,"","Dudley",Accepted,,M,WCSP (in review),764215,,"J. Arnold Arbor.","45: 81","","1964"
kew-2632063,A,Brassicaceae,,Alyssum,,"debarense",,"","Micevski",Accepted,,M,WCSP (in review),764218,1001328-1,"Prilozi Oddel. Biol. Med. Nauki Makedonska Akad. Nauk. Umet.","15: 50","","1994"
kew-2632066,A,Brassicaceae,,Alyssum,,"decoloratum",,"","Pomel",Accepted,,M,WCSP (in review),764221,,"Nouv. Mat. Fl. Atl.","1: 236","","1874"
kew-2632071,A,Brassicaceae,,Alyssum,,"densistellatum",,"","Dudley",Accepted,,M,WCSP (in review),764226,,"Notes Roy. Bot. Gard. Edinburgh","24: 160","","1962"
kew-2632074,A,Brassicaceae,,Alyssum,,"denticulatum",,"","Formánek",Unresolved,,L,WCSP (in review),764229,277459-1,"Verh. Naturf. Vereins Brünn","32: 177","","1893 publ. 1894"
kew-2632075,A,Brassicaceae,,Alyssum,,"desertorum",,"","Stapf",Accepted,,M,WCSP (in review),764230,277460-1,"Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl.","51: 33","","1886"
kew-2632079,A,Brassicaceae,,Alyssum,,"diffusum",,"","Ten.",Accepted,,M,WCSP (in review),764234,277463-1,"App. Hort. Neap.","58","","1815"
kew-2632083,A,Brassicaceae,,Alyssum,,"digitatum",,"","Kuntze",Unresolved,,L,WCSP (in review),764238,277464-1,"Revis. Gen. Pl.","2: 931","","1891"
kew-2632084,A,Brassicaceae,,Alyssum,,"dimorphosepalum",,"","Eig",Accepted,,M,WCSP (in review),764239,277465-1,"Palestine J. Bot., Jerusalem Ser.","4: 171","","1948"
kew-2632085,A,Brassicaceae,,Alyssum,,"discolor",,"","Dudley & Hub.-Mor.",Accepted,,M,WCSP (in review),764240,277466-1,"J. Arnold Arbor.","45: 80","","1964"
kew-2632087,A,Brassicaceae,,Alyssum,,"divrikii",,"","Nyár. ex Bornm.",Unresolved,,L,WCSP (in review),764242,,"Repert. Spec. Nov. Regni Veg. Beih.","89: 47","","1936"
kew-2632088,A,Brassicaceae,,Alyssum,,"djurdjurae",,"","Chodat",Accepted,,M,WCSP (in review),764243,,"Bull. Soc. Bot. France","36: 19","","1889"
kew-2632089,A,Brassicaceae,,Alyssum,,"doerfleri",,"","Degen",Accepted,,M,WCSP (in review),764244,277470-1,"Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl.","64: 708","","1897"
kew-2632096,A,Brassicaceae,,Alyssum,,"dubertretii",,"","Gomb.",Accepted,,M,WCSP (in review),764251,277475-1,"Mém. Soc. Bot. France","1952: 4","","1953"
kew-2632098,A,Brassicaceae,,Alyssum,,"dudleyi",,"","Adıgüzel & R.D.Reeves",Accepted,,M,WCSP (in review),764253,20006398-1,"Edinburgh J. Bot.","59: 216","","2002"
kew-2902593,A,Brassicaceae,,Alyssum,,"elatius",,"","F.K.Mey.",Unresolved,,L,WCSP (in review),1025050,77115203-1,"Haussknechtia","Beih., 15: 64","","2011"
kew-2632103,A,Brassicaceae,,Alyssum,,"emarginatum",,"","Vis.",Unresolved,,L,WCSP (in review),764258,277480-1,"Fl. Dalmat.","3: 117","","1850"
kew-2632105,A,Brassicaceae,,Alyssum,,"embergeri",,"","Quézel",Accepted,,M,WCSP (in review),764260,277482-1,"Bull. Soc. Sci. Nat. Maroc","31: 254","","1953"
kew-2632106,A,Brassicaceae,,Alyssum,,"engelmannii",,"","Kuntze",Unresolved,,L,WCSP (in review),764261,10528-2,"Revis. Gen. Pl.","2: 931","","1891"
kew-2632112,A,Brassicaceae,,Alyssum,,"eriophyllum",,"","Boiss. & Hausskn.",Accepted,,M,WCSP (in review),764267,277489-1,"Fl. Orient.","1: 273","","1867"
kew-2632114,A,Brassicaceae,,Alyssum,,"erosulum",,"","Gennari & Pestal. ex Clem.",Accepted,,M,WCSP (in review),764269,277490-1,"Mem. Reale Accad. Sci. Torino","II, 16: 248","","1855"
kew-2632117,A,Brassicaceae,,Alyssum,,"euboeum",,"","Halácsy",Accepted,,M,WCSP (in review),764272,277493-1,"Consp. Fl. Graec.","1: 93","","1900"
kew-2632119,A,Brassicaceae,,Alyssum,,"fallacinum",,"","Hausskn.",Accepted,,M,WCSP (in review),764274,277494-1,"Mitth. Thüring. Bot. Vereins","n.f., 3-4: 114","","1893"
kew-2632121,A,Brassicaceae,,Alyssum,,"fastigiatum",,"","Heywood",Accepted,,M,WCSP (in review),764276,277495-1,"Bull. Brit. Mus. (Nat. Hist.) Bot.","1: 92","","1954"
kew-2632122,A,Brassicaceae,,Alyssum,,"fedtschenkoanum",,"","N.Busch",Accepted,,M,WCSP (in review),764277,277496-1,"Bot. Mater. Gerb. Glavn. Bot. Sada RSFSR","4: 145","","1923"
kew-2632123,A,Brassicaceae,,Alyssum,,"fendleri",,"","Kuntze",Unresolved,,L,WCSP (in review),764278,10529-2,"Revis. Gen. Pl.","2: 931","","1891"
kew-2632125,A,Brassicaceae,,Alyssum,,"filiforme",,"","Nyár.",Accepted,,M,WCSP (in review),764280,277499-1,"Bul. Gr?d. Bot. Univ. Cluj","9: 35","","1929"
kew-2632128,A,Brassicaceae,,Alyssum,,"flahaultianum",,"","Emb. ex Greuter",Accepted,,M,WCSP (in review),764283,905637-1,"Willdenowia","15: 62","","1985"
kew-2632131,A,Brassicaceae,,Alyssum,,"floribundum",,"","Boiss.",Accepted,,M,WCSP (in review),764286,277504-1,"Diagn. Pl. Orient.","II, 5: 33","","1856"
kew-2632133,A,Brassicaceae,,Alyssum,,"foliosum",,"","Bory & Chaub.",Accepted,,M,WCSP (in review),764288,,"Exp. Sci. Morée, Bot.","185","","1832"
kew-2632135,A,Brassicaceae,,Alyssum,,"fontqueri",,"","Sennen",Unresolved,,L,WCSP (in review),764290,277506-1,"Ann. Soc. Linn. Lyon","n.s., 71: 12","","1924 publ. 1925"
kew-2632136,A,Brassicaceae,,Alyssum,,"fragillimum",,"","(Bald.) Rech.f.",Accepted,,M,WCSP (in review),764291,277507-1,"Denkschr. Akad. Wiss. Wien, Math.-Naturwiss. Kl.","105: 77","","1943"
kew-2632138,A,Brassicaceae,,Alyssum,,"fulvescens",,"","Sm.",Accepted,,M,WCSP (in review),764293,277509-1,"Fl. Graec. Prodr.","2: 13","","1813"
kew-2632141,A,Brassicaceae,,Alyssum,,"gadorense",,"","P.Küpfer",Accepted,,M,WCSP (in review),764296,974437-1,"in Fl. Iberica","4: 681","","1993"
kew-2632143,A,Brassicaceae,,Alyssum,,"gayanum",,"","Kuntze",Unresolved,,L,WCSP (in review),764298,277511-1,"Revis. Gen. Pl.","2: 931","","1891"
kew-2632144,A,Brassicaceae,,Alyssum,,"gehamense",,"","Fed.",Accepted,,M,WCSP (in review),764299,277512-1,"Zametki Sist. Geogr. Rast.","10: 65","","1941"
kew-2632146,A,Brassicaceae,,Alyssum,,"gemonense",,"","Roth",Unresolved,,L,WCSP (in review),764301,277514-1,"Tent. Fl. Germ.","3: 85","","1799"
kew-2632148,A,Brassicaceae,,Alyssum,,"gevgelicense",,"","Micevski",Accepted,,M,WCSP (in review),764303,1001330-1,"Prilozi Oddel. Biol. Med. Nauki Makedonska Akad. Nauk. Umet.","15: 55","","1994"
kew-2632152,A,Brassicaceae,,Alyssum,,"giosnanum",,"","Nyár.",Accepted,,M,WCSP (in review),764307,277519-1,"Bul. Gr?d. Bot. Univ. Cluj","7: 127","","1927 publ. 1928"
kew-2606193,A,Brassicaceae,,Alyssum,,"globosum",,"","Grossh.",Unresolved,Illegitimate,L,WCSP (in review),739247,77089444-1,"Izv. Azerbajdzansk. Fil.","5: 74","","1939"
kew-2632155,A,Brassicaceae,,Alyssum,,"globosum",,"","(Desv.) Steud.",Unresolved,,L,WCSP (in review),764310,295244-2,"Nomencl. Bot.","1: 34","","1821"
tro-50116644,A,Brassicaceae,,Alyssum,,"globosum",,"","(Desv.) Kuntze",Accepted,,M,TRO,50116644,277521-1,"Revis. Gen. Pl.","2: 931","931","1891"
kew-2632156,A,Brassicaceae,,Alyssum,,"glomeratum",,"","Burch. ex DC.",Unresolved,,L,WCSP (in review),764311,277522-1,"Syst. Nat.","2: 316","","1821"
kew-2632159,A,Brassicaceae,,Alyssum,,"gordonii",,"","Kuntze",Unresolved,,L,WCSP (in review),764314,10530-2,"Revis. Gen. Pl.","2: 931","","1891"
kew-2632162,A,Brassicaceae,,Alyssum,,"granatense",,"","Boiss. & Reut.",Accepted,,M,WCSP (in review),764317,277532-1,"Pugill. Pl. Afr. Bor. Hispan.","9","","1852"
kew-2632163,A,Brassicaceae,,Alyssum,,"granatense",,"","Nyman",Unresolved,,L,WCSP (in review),764318,277531-1,"Consp. Fl. Eur.","57","","1878"
kew-2632165,A,Brassicaceae,,Alyssum,,"grandiflorum",,"","Kuntze",Unresolved,,L,WCSP (in review),764320,10532-2,"Revis. Gen. Pl.","2: 931","","1891"
tro-4103308,A,Brassicaceae,,Alyssum,×,"grintescui",,"","E. I. Nyarady.",Unresolved,,L,TRO,4103308,,"","","",""
kew-2632167,A,Brassicaceae,,Alyssum,,"gustavssonii",,"","Hartvig",Accepted,,M,WCSP (in review),764322,929502-1,"Mount. Fl. Greece","1: 293","","1986"
kew-2632168,A,Brassicaceae,,Alyssum,,"gymnopodum",,"","P.A.Smirn.",Accepted,,M,WCSP (in review),764323,277535-1,"Byull. Moskovsk. Obshch. Isp. Prir., Otd. Biol.","n.s., 48: 116","","1939 publ. 1940"
kew-2632169,A,Brassicaceae,,Alyssum,,"hajastanum",,"","Avet.",Accepted,,M,WCSP (in review),764324,,"Izv. Akad. Nauk Armyansk. S.S.R., Biol. Nauki","14(11): 93","","1961"
tro-4103310,A,Brassicaceae,,Alyssum,,"hajastanum",,"","V.E. Avet.",Unresolved,,L,TRO,4103310,,"","","",""
tro-4103311,A,Brassicaceae,,Alyssum,,"hakaszkii",,"","Nyár.",Accepted,,M,TRO,4103311,,"","","",""
kew-2632175,A,Brassicaceae,,Alyssum,,"handelii",,"","Hayek",Accepted,,M,WCSP (in review),764330,277543-1,"Beih. Bot. Centralbl.","45: 279","","1928"
kew-2632176,A,Brassicaceae,,Alyssum,,"haradjianii",,"","Rech.f.",Unresolved,,L,WCSP (in review),764331,277544-1,"Ark. Bot.","a.s., 5: 172","","1960"
kew-2632177,A,Brassicaceae,,Alyssum,,"harputicum",,"","Dudley",Accepted,,M,WCSP (in review),764332,,"J. Arnold Arbor.","45: 76","","1964"
kew-2632178,A,Brassicaceae,,Alyssum,,"haussknechtii",,"","Boiss.",Accepted,,M,WCSP (in review),764333,277546-1,"Fl. Orient.","1: 269","","1867"
kew-2632179,A,Brassicaceae,,Alyssum,,"heideri",,"","Krock.",Unresolved,,L,WCSP (in review),764334,277547-1,"Fl. Siles.","Suppl. 2: 168","","1823"
kew-2632181,A,Brassicaceae,,Alyssum,,"heldreichii",,"","Hausskn.",Accepted,,M,WCSP (in review),764336,277549-1,"Mitth. Thüring. Bot. Vereins","n.f., 3-4: 113","","1893"
kew-2632182,A,Brassicaceae,,Alyssum,,"helianthemifolium",,"","Timb.-Lagr. & Jeanb.",Unresolved,,L,WCSP (in review),764337,277550-1,"Rev. Bot. Bull. Mens.","3: 105","","1884"
kew-2632184,A,Brassicaceae,,Alyssum,,"heterotrichum",,"","Boiss.",Accepted,,M,WCSP (in review),764339,277552-1,"Diagn. Pl. Orient.","6: 15","","1846"
kew-2632185,A,Brassicaceae,,Alyssum,,"hieronymi",,"","Sennen",Unresolved,,L,WCSP (in review),764340,277553-1,"Bol. Soc. Aragonesa Ci. Nat.","15: 259","","1916"
kew-2632186,A,Brassicaceae,,Alyssum,,"hirsutum",,"","M.Bieb.",Accepted,,M,WCSP (in review),764341,277554-1,"Fl. Taur.-Caucas.","2: 106","","1808"
kew-2632191,A,Brassicaceae,,Alyssum,,"homalocarpum",,"","(Fisch. & C.A.Mey.) Boiss.",Accepted,,M,WCSP (in review),764346,277557-1,"Fl. Orient.","1: 285","","1867"
kew-2632193,A,Brassicaceae,,Alyssum,,"huber-morathii",,"","Dudley",Accepted,,M,WCSP (in review),764348,,"J. Arnold Arbor.","45: 83","","1964"
kew-2632194,A,Brassicaceae,,Alyssum,,"huetii",,"","Boiss.",Accepted,,M,WCSP (in review),764349,277560-1,"Fl. Orient.","1: 287","","1867"
kew-2632195,A,Brassicaceae,,Alyssum,,"hyperboreum",,"","L.",Unresolved,,L,WCSP (in review),764350,277561-1,"Sp. Pl.","651","","1753"
kew-2632196,A,Brassicaceae,,Alyssum,,"idaeum",,"","Boiss. & Heldr.",Accepted,,M,WCSP (in review),764351,277562-1,"Diagn. Pl. Orient.","8: 35","","1849"
kew-2632197,A,Brassicaceae,,Alyssum,,"iljinskae",,"","V.I.Dorof.",Accepted,,M,WCSP (in review),764352,20003683-1,"in Fl. Russia","4: 486","","2001"
kew-2632202,A,Brassicaceae,,Alyssum,,"intermedium",,"","(Webb & Berthel.) T.Durand & Schinz",Unresolved,,L,WCSP (in review),764357,277568-1,"Consp. Fl. Afric.","1(2): 87","","1898"
kew-2632203,A,Brassicaceae,,Alyssum,,"iranicum",,"","Hausskn. ex Baumg.",Accepted,,M,WCSP (in review),764358,,"Jahresber. Landes-Gymn. Baden bei Wien","48: 9","","1911"
tro-4103313,A,Brassicaceae,,Alyssum,,"iranicum",,"","Czerniak.",Unresolved,,L,TRO,4103313,,"","","",""
kew-2632205,A,Brassicaceae,,Alyssum,,"jonasianum",,"","H.J.Coste & Sennen",Unresolved,,L,WCSP (in review),764360,277572-1,"Bull. Soc. Bot. France","47: 426","","1901"
kew-2632209,A,Brassicaceae,,Alyssum,,"kavadarcense",,"","Micevski",Accepted,,M,WCSP (in review),764364,1001329-1,"Prilozi Oddel. Biol. Med. Nauki Makedonska Akad. Nauk. Umet.","15: 52","","1994"
kew-2632211,A,Brassicaceae,,Alyssum,,"klimesii",,"","Al-Shehbaz",Accepted,,M,WCSP (in review),764366,20008471-1,"Novon","12: 309","","2002"
