ID,Major group,Family,Genus hybrid marker,Genus,Species hybrid marker,Species,Infraspecific rank,Infraspecific epithet,Authorship,Taxonomic status in TPL,Nomenclatural status from original data source,Confidence level,Source,Source id,IPNI id,Publication,Collation,Page,Date
kew-2738470,A,Papaveraceae,,Corydalis,,"aurea",subsp.,"occidentalis","(Engelm. ex A.Gray) G.B.Ownbey",Accepted,,L,WCSP (in review),868746,66352-2,"Ann. Missouri Bot. Gard.","34: 234","","1947"
kew-2895858,A,Papaveraceae,,Corydalis,,"auricilla",,"","Lidén & Z.Y.Su",Accepted,,M,WCSP (in review),1018746,77097544-1,"in Fl. China","7: 333","","2008"
kew-2738475,A,Papaveraceae,,Corydalis,,"auriculata",,"","Lidén & Z.Y.Su",Accepted,,M,WCSP (in review),868751,993811-1,"Edinburgh J. Bot.","54: 71","","1997"
kew-2738476,A,Papaveraceae,,Corydalis,,"baekunnensis",,"","Y.N.Lee",Accepted,,M,WCSP (in review),868752,77065555-1,"Bull. Korea Pl. Res.","4: 24","","2004"
kew-2738477,A,Papaveraceae,,Corydalis,,"balansae",,"","Prain",Accepted,,M,WCSP (in review),868753,672077-1,"J. Asiat. Soc. Bengal, Pt. 2, Nat. Hist.","65: 25","","1896"
kew-2738482,A,Papaveraceae,,Corydalis,,"barbisepala",,"","Hand.-Mazz. & Fedde",Accepted,,M,WCSP (in review),868758,672081-1,"Repert. Spec. Nov. Regni Veg.","17: 409","","1921"
kew-2738483,A,Papaveraceae,,Corydalis,,"benecincta",,"","W.W.Sm.",Accepted,,M,WCSP (in review),868759,672082-1,"Notes Roy. Bot. Gard. Edinburgh","9: 98","","1916"
kew-2738484,A,Papaveraceae,,Corydalis,,"benecincta",subsp.,"trilobipetala","(Hand.-Mazz.) Lidén",Accepted,,L,WCSP (in review),868760,992684-1,"Willdenowia","26: 34","","1996"
kew-2738486,A,Papaveraceae,,Corydalis,,"bibracteolata",,"","Z.Y.Su",Accepted,,M,WCSP (in review),868762,1014245-1,"in Fl. Reipubl. Popul. Sin.","32: 545","","1999"
kew-2738490,A,Papaveraceae,,Corydalis,,"bijiangensis",,"","C.Y.Wu & H.Chuang",Accepted,,M,WCSP (in review),868766,903939-1,"Acta Bot. Yunnan.","6: 238","","1984"
kew-2738491,A,Papaveraceae,,Corydalis,,"bilimbata",,"","Fedde",Unresolved,,L,WCSP (in review),868767,66356-2,"Repert. Spec. Nov. Regni Veg.","10: 379","","1912"
kew-2738492,A,Papaveraceae,,Corydalis,,"bimaculata",,"","C.Y.Wu & T.Y.Shu",Accepted,,M,WCSP (in review),868768,929009-1,"in Fl. Xizangica","2: 305","","1985"
kew-2738493,A,Papaveraceae,,Corydalis,,"binderae",,"","Fedde",Accepted,,M,WCSP (in review),868769,672088-1,"Repert. Spec. Nov. Regni Veg.","24: 240","","1928"
kew-2738494,A,Papaveraceae,,Corydalis,,"binderae",subsp.,"pseudohamata","(Fedde) Z.Y.Su",Accepted,,L,WCSP (in review),868770,952902-1,"Acta Bot. Yunnan.","8: 410","","1986"
kew-2738495,A,Papaveraceae,,Corydalis,,"birmanica",,"","Lidén",Accepted,,M,WCSP (in review),868771,1004400-1,"Edinburgh J. Bot.","55: 345","","1998"
kew-2738496,A,Papaveraceae,,Corydalis,,"blanda",,"","Schott",Accepted,,M,WCSP (in review),868772,672089-1,"Oesterr. Bot. Wochenbl.","7: 149","","1857"
kew-2738499,A,Papaveraceae,,Corydalis,,"blanda",subsp.,"parnassica","(Orph. & Heldr.) Lidén",Accepted,,L,WCSP (in review),868775,992663-1,"Willdenowia","26: 29","","1996"
kew-2738501,A,Papaveraceae,,Corydalis,,"bokuensis",,"","L.H.Zhou",Accepted,,M,WCSP (in review),868777,1003920-1,"in Fl. Qinghaiica","1: 507","","1997"
kew-2738502,A,Papaveraceae,,Corydalis,,"borii",,"","C.E.C.Fisch.",Accepted,,M,WCSP (in review),868778,672091-1,"Bull. Misc. Inform. Kew","1940: 31","","1940"
kew-2604043,A,Papaveraceae,,Corydalis,,"bosbutooensis",,"","Lazkov",Accepted,,M,WCSP (in review),737276,77079993-1,"Bot. Zhurn. (Moscow & Leningrad)","91: 954","","2006"
kew-2738503,A,Papaveraceae,,Corydalis,,"boweri",,"","Hemsl.",Accepted,,M,WCSP (in review),868779,672092-1,"J. Linn. Soc., Bot.","30: 108","","1894"
kew-2738504,A,Papaveraceae,,Corydalis,,"bowes-lyonii",,"","D.G.Long",Accepted,,M,WCSP (in review),868780,903940-1,"Notes Roy. Bot. Gard. Edinburgh","42: 99","","1984"
kew-2606756,A,Papaveraceae,,Corydalis,,"brachyceras",,"","Lidén & Van De Veire",Accepted,,M,WCSP (in review),739800,77090864-1,"Ann. Bot. Fenn.","45: 130","","2008"
kew-2738507,A,Papaveraceae,,Corydalis,,"bracteata",,"","(Steph. ex Willd.) Pers.",Accepted,,M,WCSP (in review),868783,672095-1,"Syn. Pl.","2: 269","","1806"
kew-2738510,A,Papaveraceae,,Corydalis,,"brevicalcarata",,"","Ludlow",Unresolved,,L,WCSP (in review),868786,672098-1,"Bull. Brit. Mus. (Nat. Hist.) Bot.","5: 287","","1976"
kew-2738512,A,Papaveraceae,,Corydalis,,"brevipedicellata",,"","Lidén",Accepted,,M,WCSP (in review),868788,936730-1,"Notes Roy. Bot. Gard. Edinburgh","45: 360","","1988 publ. 1989"
kew-2738513,A,Papaveraceae,,Corydalis,,"brevipedunculata",,"","(Z.Y.Su) Z.Y.Su & M.Lide$An",Accepted,,M,WCSP (in review),868789,,"in Fl. Reipubl. Popul. Sin.","32: 442","","1999"
kew-2738514,A,Papaveraceae,,Corydalis,,"brevirostrata",,"","C.Y.Wu & T.Y.Shu",Accepted,,M,WCSP (in review),868790,672100-1,"Acta Bot. Yunnan.","2: 205","","1980"
kew-2895859,A,Papaveraceae,,Corydalis,,"brevirostrata",subsp.,"tibetica","(Maxim.) Lidén",Accepted,,L,WCSP (in review),1018747,77097574-1,"in Fl. China","7: 428","","2008"
kew-2738515,A,Papaveraceae,,Corydalis,,"brunneovaginata",,"","Fedde",Accepted,,M,WCSP (in review),868791,672101-1,"Repert. Spec. Nov. Regni Veg.","17: 128","","1921"
kew-2738516,A,Papaveraceae,,Corydalis,,"bucharica",,"","Popov",Accepted,,M,WCSP (in review),868792,672102-1,"Fl. URSS","7: 752","","1937"
kew-2738517,A,Papaveraceae,,Corydalis,×,"budensis",,"","Vojda",Unresolved,,L,WCSP (in review),868793,,"Bot. Közlem.","38: 183","","1941"
kew-2738518,A,Papaveraceae,,Corydalis,,"bulbifera",,"","C.Y.Wu",Accepted,,M,WCSP (in review),868794,899535-1,"Acta Bot. Yunnan.","4: 10","","1982"
kew-2738519,A,Papaveraceae,,Corydalis,,"bulbilligera",,"","Z.Y.Wu",Accepted,,M,WCSP (in review),868795,959203-1,"Acta Bot. Yunnan.","13: 125","","1991"
kew-2738527,A,Papaveraceae,,Corydalis,,"bulleyana",,"","Diels",Accepted,,M,WCSP (in review),868803,672107-1,"Notes Roy. Bot. Gard. Edinburgh","5: 256","","1912"
kew-2738529,A,Papaveraceae,,Corydalis,,"bungeana",,"","Turcz.",Accepted,,M,WCSP (in review),868805,672108-1,"Bull. Soc. Imp. Naturalistes Moscou","13: 62","","1840"
kew-2738531,A,Papaveraceae,,Corydalis,,"buschii",,"","Nakai",Accepted,,M,WCSP (in review),868807,672110-1,"Bot. Mag. (Tokyo)","28: 328","","1914"
kew-2738534,A,Papaveraceae,,Corydalis,,"caespitosa",,"","C.Y.Wu",Accepted,,M,WCSP (in review),868810,903941-1,"Acta Bot. Yunnan.","6: 253","","1984"
kew-2738535,A,Papaveraceae,,Corydalis,,"calcarea",,"","Albov",Unresolved,,L,WCSP (in review),868811,672113-1,"Prodr. Fl. Colchic.","17","","1895"
kew-2738536,A,Papaveraceae,,Corydalis,,"calcicola",,"","W.W.Sm.",Accepted,,M,WCSP (in review),868812,672114-1,"Notes Roy. Bot. Gard. Edinburgh","8: 184","","1914"
kew-2738537,A,Papaveraceae,,Corydalis,,"calliantha",,"","D.G.Long",Accepted,,M,WCSP (in review),868813,903942-1,"Notes Roy. Bot. Gard. Edinburgh","42: 105","","1984"
kew-2738538,A,Papaveraceae,,Corydalis,,"calycina",,"","Lidén",Accepted,,M,WCSP (in review),868814,936923-1,"Bull. Brit. Mus. (Nat. Hist.) Bot.","18: 532","","1989"
kew-2738539,A,Papaveraceae,,Corydalis,,"calycosa",,"","X.Zhuang",Accepted,,M,WCSP (in review),868815,,"Acta Bot. Yunnan.","13: 132","","1991"
kew-2738541,A,Papaveraceae,,Corydalis,,"campulicarpa",,"","Hayata",Unresolved,,L,WCSP (in review),868817,672117-1,"Icon. Pl. Formosan.","3: 15","","1913"
kew-2738542,A,Papaveraceae,,Corydalis,×,"campylochila",,"","Teyber",Unresolved,,L,WCSP (in review),868818,672118-1,"Verh. K. K. Zool.-Bot. Ges. Wien","60: 252","","1910"
kew-2738545,A,Papaveraceae,,Corydalis,,"capillipes",,"","Franch.",Accepted,,M,WCSP (in review),868821,672121-1,"Bull. Annuel Soc. Philom. Paris","VII, 10: 139","","1886"
kew-2606757,A,Papaveraceae,,Corydalis,,"capitata",,"","X.F.Gao, Lidén, Y.W.Wang & Y.L.Peng",Accepted,,M,WCSP (in review),739801,60449090-2,"Novon","18: 332","","2008"
kew-2738546,A,Papaveraceae,,Corydalis,,"capnoides",,"","(L.) Pers.",Accepted,,M,WCSP (in review),868822,672122-1,"Syn. Pl.","2: 270","","1806"
kew-2738548,A,Papaveraceae,,Corydalis,,"caput-medusae",,"","Z.Y.Su & Lidén",Accepted,,M,WCSP (in review),868824,993805-1,"Edinburgh J. Bot.","54: 66","","1997"
kew-2895861,A,Papaveraceae,,Corydalis,,"carinata",,"","Lidén & Z.Y.Su",Accepted,,M,WCSP (in review),1018748,77097552-1,"in Fl. China","7: 364","","2008"
kew-2738549,A,Papaveraceae,,Corydalis,,"caseana",,"","A.Gray",Accepted,,M,WCSP (in review),868825,66361-2,"Proc. Amer. Acad. Arts","10: 69","","1874"
kew-2738550,A,Papaveraceae,,Corydalis,,"caseana",subsp.,"aquae-gelidae","(M.Peck & W.C.Wilson) Zetterlund & Lidén",Accepted,,L,WCSP (in review),868826,992686-1,"Willdenowia","26: 34","","1996"
kew-2738551,A,Papaveraceae,,Corydalis,,"caseana",subsp.,"brachycarpa","(Rydb.) G.B.Ownbey",Accepted,,L,WCSP (in review),868827,66362-2,"Ann. Missouri Bot. Gard.","34: 204","","1947"
kew-2738552,A,Papaveraceae,,Corydalis,,"caseana",subsp.,"brandegeei","(S.Watson) G.B.Ownbey",Accepted,,L,WCSP (in review),868828,66363-2,"Ann. Missouri Bot. Gard.","34: 203","","1947"
kew-2738553,A,Papaveraceae,,Corydalis,,"caseana",subsp.,"cusickii","(S.Watson) G.B.Ownbey",Accepted,,L,WCSP (in review),868829,66365-2,"Ann. Missouri Bot. Gard.","34: 205","","1947"
kew-2738555,A,Papaveraceae,,Corydalis,,"caseana",subsp.,"hastata","(Rydb.) G.B.Ownbey",Accepted,,L,WCSP (in review),868831,66367-2,"Ann. Missouri Bot. Gard.","34: 206","","1947"
kew-2738557,A,Papaveraceae,,Corydalis,,"cashmeriana",,"","Royle",Accepted,,M,WCSP (in review),868833,,"Ill. Bot. Himal. Mts.","69","","1834"
kew-2738561,A,Papaveraceae,,Corydalis,,"cashmeriana",var.,"longicalcarata","(D.G.Long) R.C.Srivast.",Accepted,,L,WCSP (in review),868837,1016387-1,"Fl. Sikkim","72","","1998"
kew-2738562,A,Papaveraceae,,Corydalis,,"casimiriana",,"","Duthie & Prain ex Prain",Accepted,,M,WCSP (in review),868838,672125-1,"J. Asiat. Soc. Bengal, Pt. 2, Nat. Hist.","65: 27","","1896"
kew-2895863,A,Papaveraceae,,Corydalis,,"cataractarum",,"","Lidén",Accepted,,M,WCSP (in review),1018750,77097564-1,"in Fl. China","7: 410","","2008"
kew-2738564,A,Papaveraceae,,Corydalis,,"caucasica",,"","DC.",Accepted,,M,WCSP (in review),868840,672126-1,"Syst. Nat.","2: 119","","1821"
kew-2738568,A,Papaveraceae,,Corydalis,,"cava",,"","(L.) Schweigg. & Körte",Accepted,,M,WCSP (in review),868844,,"Fl. Erlang.","2: 44","","1811"
kew-2738570,A,Papaveraceae,,Corydalis,,"cava",subsp.,"marschalliana","(Willd.) Hayek",Accepted,,L,WCSP (in review),868846,,"Repert. Spec. Nov. Regni Veg. Beih.","30(1): 362","","1925"
kew-2738571,A,Papaveraceae,,Corydalis,,"cavaleriei",,"","H.Lév. & Vaniot",Accepted,,M,WCSP (in review),868847,672130-1,"Bull. Soc. Agric. Sarthe","reimpr. 39: 5","","1904"
kew-2738572,A,Papaveraceae,,Corydalis,,"cavei",,"","D.G.Long",Accepted,,M,WCSP (in review),868848,903943-1,"Notes Roy. Bot. Gard. Edinburgh","42: 103","","1984"
kew-2738573,A,Papaveraceae,,Corydalis,,"chaerophylla",,"","DC.",Accepted,,M,WCSP (in review),868849,672131-1,"Prodr.","1: 128","","1824"
kew-2738575,A,Papaveraceae,,Corydalis,,"chamdoensis",,"","C.Y.Wu & H.Chuang",Accepted,,M,WCSP (in review),868851,901770-1,"Acta Bot. Yunnan.","5: 250","","1983"
kew-2738576,A,Papaveraceae,,Corydalis,,"chanbaishanensis",,"","M.L.Zhang & Y.W.Wang",Accepted,,M,WCSP (in review),868852,70029993-1,"Bull. Bot. Res., Harbin","23: 386","","2003"
kew-2738578,A,Papaveraceae,,Corydalis,,"changuensis",,"","D.G.Long",Accepted,,M,WCSP (in review),868854,903944-1,"Notes Roy. Bot. Gard. Edinburgh","42: 102","","1984"
kew-2738580,A,Papaveraceae,,Corydalis,,"cheilanthifolia",,"","Hemsl.",Accepted,,M,WCSP (in review),868856,672135-1,"J. Linn. Soc., Bot.","29: 302","","1892"
kew-2606758,A,Papaveraceae,,Corydalis,,"cheilosticta",,"","Z.Y.Su & Lidén",Accepted,,M,WCSP (in review),739802,77090097-1,"Novon","17: 494","","2007"
kew-2738581,A,Papaveraceae,,Corydalis,,"cheirifolia",,"","Franch.",Accepted,,M,WCSP (in review),868857,672136-1,"J. Bot. (Morot)","8: 285","","1894"
kew-2738582,A,Papaveraceae,,Corydalis,,"chelidoniifolia",,"","H.Lév. & Vaniot",Accepted,,M,WCSP (in review),868858,672137-1,"Bull. Acad. Int. Géogr. Bot.","11: 174","","1902"
kew-2738583,A,Papaveraceae,,Corydalis,,"chelidonium",,"","Fedde",Accepted,,M,WCSP (in review),868859,672138-1,"Repert. Spec. Nov. Regni Veg.","26: 174","","1929"
kew-2738584,A,Papaveraceae,,Corydalis,,"chihuahuana",,"","Fedde",Accepted,,M,WCSP (in review),868860,66369-2,"Repert. Spec. Nov. Regni Veg.","10: 418","","1912"
kew-2738586,A,Papaveraceae,,Corydalis,,"chingii",,"","Fedde",Accepted,,M,WCSP (in review),868862,672141-1,"Repert. Spec. Nov. Regni Veg.","22: 219","","1926"
kew-2738588,A,Papaveraceae,,Corydalis,,"chionophila",,"","Czerniak.",Accepted,,M,WCSP (in review),868864,672142-1,"Repert. Spec. Nov. Regni Veg.","27: 268","","1930"
kew-2738589,A,Papaveraceae,,Corydalis,,"chionophila",subsp.,"firouzii","(Wendelbo) Lidén",Accepted,,L,WCSP (in review),868865,992676-1,"Willdenowia","26: 31","","1996"
kew-2738591,A,Papaveraceae,,Corydalis,,"chosenensis",,"","Ohwi",Accepted,,M,WCSP (in review),868867,672143-1,"Repert. Spec. Nov. Regni Veg.","36: 49","","1934"
kew-2738592,A,Papaveraceae,,Corydalis,,"chrysosphaera",,"","Marquand & Airy Shaw",Accepted,,M,WCSP (in review),868868,672144-1,"J. Linn. Soc., Bot.","48: 160","","192c"
kew-2738594,A,Papaveraceae,,Corydalis,,"clarkei",,"","Prain",Accepted,,M,WCSP (in review),868870,672146-1,"J. Asiat. Soc. Bengal, Pt. 2, Nat. Hist.","65: 34","","1896"
kew-2738595,A,Papaveraceae,,Corydalis,,"clavibracteata",,"","Ludlow & Stearn",Accepted,,M,WCSP (in review),868871,672147-1,"Bull. Brit. Mus. (Nat. Hist.) Bot.","5(2): 53","","1975"
kew-2738599,A,Papaveraceae,,Corydalis,,"clematis",,"","H.Lév.",Accepted,,M,WCSP (in review),868875,672150-1,"Repert. Spec. Nov. Regni Veg.","7: 231","","1909"
tro-50054908,A,Papaveraceae,,Corydalis,,"cofouense",,"","H. Lév.",Unresolved,,L,TRO,50054908,,"Repert. Spec. Nov. Regni Veg.","6(119–124): 266","266","1909"
kew-2738600,A,Papaveraceae,,Corydalis,,"cofouensis",,"","H.Lév.",Accepted,,M,WCSP (in review),868876,672152-1,"Repert. Spec. Nov. Regni Veg.","6: 266","","1909"
kew-2738601,A,Papaveraceae,,Corydalis,,"concinna",,"","C.Y.Wu & H.Chuang",Accepted,,M,WCSP (in review),868877,903945-1,"Acta Bot. Yunnan.","6: 249","","1984"
kew-2738602,A,Papaveraceae,,Corydalis,,"conorhiza",,"","Ledeb.",Accepted,,M,WCSP (in review),868878,672153-1,"Fl. Ross.","1: 99","","1841"
kew-2738603,A,Papaveraceae,,Corydalis,,"conspersa",,"","Maxim.",Accepted,,M,WCSP (in review),868879,,"Fl. Tangut.","49","","1889"
kew-2606760,A,Papaveraceae,,Corydalis,,"cornupetala",,"","Y.H.Kim & J.H.Jeong",Accepted,,M,WCSP (in review),739804,,"Korean J. Pl. Taxon.","37: 219","","2007"
kew-2738604,A,Papaveraceae,,Corydalis,,"cornuta",,"","Royle",Accepted,,M,WCSP (in review),868880,672155-1,"Ill. Bot. Himal. Mts.","69","","1834"
kew-2738606,A,Papaveraceae,,Corydalis,,"corymbosa",,"","C.Y.Wu & T.Y.Shu",Accepted,,M,WCSP (in review),868882,929008-1,"in Fl. Xizangica","2: 304","","1985"
kew-2738608,A,Papaveraceae,,Corydalis,,"crassicalcarata",,"","C.Y.Wu & H.Chuang",Accepted,,M,WCSP (in review),868884,903946-1,"Acta Bot. Yunnan.","6: 256","","1984"
kew-2738609,A,Papaveraceae,,Corydalis,,"crassifolia",,"","Royle",Accepted,,M,WCSP (in review),868885,672158-1,"Ill. Bot. Himal. Mts.","68","","1834"
kew-2738610,A,Papaveraceae,,Corydalis,,"crassipedicellata",,"","Fedde",Accepted,,M,WCSP (in review),868886,66370-2,"Repert. Spec. Nov. Regni Veg.","10: 364","","1912"
kew-2738611,A,Papaveraceae,,Corydalis,,"crassirhizomata",,"","(C.Y.Wu) C.Y.Wu",Accepted,,M,WCSP (in review),868887,1014184-1,"in Fl. Reipubl. Popul. Sin.","32: 149","","1999"
kew-2738613,A,Papaveraceae,,Corydalis,,"crispa",,"","Prain",Accepted,,M,WCSP (in review),868889,672161-1,"J. Asiat. Soc. Bengal, Pt. 2, Nat. Hist.","65: 30","","1896"
kew-2738614,A,Papaveraceae,,Corydalis,,"crispa",var.,"laeviangula","C.Y.Wu & H.Chuang",Accepted,,L,WCSP (in review),868890,948823-1,"in Fl. Xizangica","2: 315","","1985"
kew-2738616,A,Papaveraceae,,Corydalis,,"crista-galli",,"","Maxim.",Accepted,,M,WCSP (in review),868892,,"Fl. Tangut.","47","","1889"
kew-2738617,A,Papaveraceae,,Corydalis,,"cristata",,"","Maxim.",Accepted,,M,WCSP (in review),868893,672163-1,"Trudy Imp. S.-Peterburgsk. Bot. Sada","11: 47","","1890"
kew-2738619,A,Papaveraceae,,Corydalis,,"crithmifolia",,"","Royle",Accepted,,M,WCSP (in review),868895,672164-1,"Ill. Bot. Himal. Mts.","68","","1834"
kew-2606761,A,Papaveraceae,,Corydalis,,"cryptogama",,"","Z.Y.Su & Lidén",Accepted,,M,WCSP (in review),739805,77090042-1,"Novon","17: 480","","2007"
kew-2738620,A,Papaveraceae,,Corydalis,,"crystallina",,"","(Torr. & A.Gray) Engelm. ex A.Gray",Accepted,,M,WCSP (in review),868896,66371-2,"Manual","ed. 5: 62","","1867"
kew-2738622,A,Papaveraceae,,Corydalis,,"cucullaria",,"","Pers.",Unresolved,,L,WCSP (in review),868898,1188874-2,"Syn. Pl.","2: 269","","1806"
kew-2738623,A,Papaveraceae,,Corydalis,,"curvicalcarata",,"","Miyabe & T.C.Ku",Accepted,,M,WCSP (in review),868899,,"Trans. Sapporo Nat. Hist. Soc.","6: 168","","1917"
kew-2738624,A,Papaveraceae,,Corydalis,,"curviflora",,"","Maxim. ex Hemsl.",Accepted,,M,WCSP (in review),868900,,"Fl. Tangut.","41","","1889"
tro-24001081,A,Papaveraceae,,Corydalis,,"curviflora",,"","Maxim.",Unresolved,,L,TRO,24001081,,"J. Linn. Soc., Bot.","23: 37","37","1886"
kew-2738629,A,Papaveraceae,,Corydalis,,"curviflora",subsp.,"rosthornii","(Fedde) C.Y.Wu",Accepted,,L,WCSP (in review),868905,1014192-1,"in Fl. Reipubl. Popul. Sin.","32: 221","","1999"
kew-2738631,A,Papaveraceae,,Corydalis,,"curvisiliqua",,"","(A.Gray) Engelm. ex A.Gray",Accepted,,M,WCSP (in review),868907,66373-2,"Manual","ed. 5: 62","","1867"
kew-2738633,A,Papaveraceae,,Corydalis,,"curvisiliqua",subsp.,"grandibracteata","(Fedde) G.B.Ownbey",Accepted,,L,WCSP (in review),868909,66375-2,"Ann. Missouri Bot. Gard.","34: 227","","1947"
kew-2738636,A,Papaveraceae,,Corydalis,,"curvisiliquiformis",,"","Fedde",Unresolved,,L,WCSP (in review),868912,66378-2,"Repert. Spec. Nov. Regni Veg.","11: 289","","1912"
kew-2738640,A,Papaveraceae,,Corydalis,,"cytisiflora",,"","(Fedde) Lidén ex C.Y.Wu, H.Chuang & Z.Y.Su",Accepted,,M,WCSP (in review),868916,1014191-1,"in Fl. Reipubl. Popul. Sin.","32: 219","","1999"
kew-2895866,A,Papaveraceae,,Corydalis,,"cytisiflora",subsp.,"altecristata","(C.Y.Wu & H.Chuang) Lidén",Accepted,,L,WCSP (in review),1018752,77097557-1,"in Fl. China","7: 388","","2008"
kew-2895867,A,Papaveraceae,,Corydalis,,"cytisiflora",subsp.,"minuticristata","(Fedde) Lidén",Accepted,,L,WCSP (in review),1018753,77097556-1,"in Fl. China","7: 388","","2008"
kew-2738641,A,Papaveraceae,,Corydalis,,"dajingensis",,"","C.Y.Wu & T.Y.Shu",Accepted,,M,WCSP (in review),868917,899536-1,"Acta Bot. Yunnan.","4: 4","","1982"
kew-2738642,A,Papaveraceae,,Corydalis,,"darwasica",,"","Regel ex Prain",Accepted,,M,WCSP (in review),868918,60442639-2,"J. Asiat. Soc. Bengal, Pt. 2, Nat. Hist.","65(2): 20","","1896"
tro-24000220,A,Papaveraceae,,Corydalis,,"darwasica",,"","Regel ex Korsh.",Unresolved,,L,TRO,24000220,,"","","",""
kew-2738643,A,Papaveraceae,,Corydalis,,"dasyptera",,"","Maxim.",Accepted,,M,WCSP (in review),868919,672173-1,"Bull. Acad. Imp. Sci. Saint-Pétersbourg","III, 24: 28","","1878"
kew-2738644,A,Papaveraceae,,Corydalis,,"daucifolia",,"","H.Lév. & Vaniot",Accepted,,M,WCSP (in review),868920,672174-1,"Bull. Acad. Int. Géogr. Bot.","11: 172","","1902"
kew-2738645,A,Papaveraceae,,Corydalis,,"davidii",,"","Franch.",Accepted,,M,WCSP (in review),868921,672175-1,"Nouv. Arch. Mus. Hist. Nat.","II, 8: 198","","1885 publ. 1886"
kew-2738648,A,Papaveraceae,,Corydalis,,"decumbens",,"","(Thunb.) Pers.",Accepted,,M,WCSP (in review),868924,672178-1,"Syn. Pl.","2: 269","","1806"
kew-2738650,A,Papaveraceae,,Corydalis,,"deflexi-calcarata",,"","C.Y.Wu",Accepted,,M,WCSP (in review),868926,901771-1,"Acta Bot. Yunnan.","5: 250","","1983"
kew-2738651,A,Papaveraceae,,Corydalis,,"degensis",,"","C.Y.Wu & H.Chuang",Accepted,,M,WCSP (in review),868927,903947-1,"Acta Bot. Yunnan.","6: 255","","1984"
kew-2738652,A,Papaveraceae,,Corydalis,,"delavayi",,"","Franch.",Accepted,,M,WCSP (in review),868928,672179-1,"Bull. Soc. Bot. France","33: 393","","1886"
kew-2738653,A,Papaveraceae,,Corydalis,,"delicatula",,"","D.G.Long",Accepted,,M,WCSP (in review),868929,903948-1,"Notes Roy. Bot. Gard. Edinburgh","42: 97","","1984"
kew-2738654,A,Papaveraceae,,Corydalis,,"delphinioides",,"","Fedde",Accepted,,M,WCSP (in review),868930,672180-1,"Repert. Spec. Nov. Regni Veg.","23: 181","","1926"
kew-2738655,A,Papaveraceae,,Corydalis,,"densicoma",,"","Fedde",Unresolved,,L,WCSP (in review),868931,66381-2,"Repert. Spec. Nov. Regni Veg.","11: 291","","1912"
kew-2738657,A,Papaveraceae,,Corydalis,,"densispica",,"","C.Y.Wu",Accepted,,M,WCSP (in review),868933,901772-1,"Acta Bot. Yunnan.","5: 247","","1983"
kew-2738658,A,Papaveraceae,,Corydalis,,"denticulatobracteata",,"","Fedde",Accepted,,M,WCSP (in review),868934,672183-1,"Repert. Spec. Nov. Regni Veg.","25: 219","","1928"
kew-2738660,A,Papaveraceae,,Corydalis,,"diffusa",,"","Lidén",Accepted,,M,WCSP (in review),868936,984260-1,"Rheedea","5: 6","","1995"
kew-2738662,A,Papaveraceae,,Corydalis,,"diphylla",,"","Wall.",Accepted,,M,WCSP (in review),868938,672186-1,"Tent. Fl. Napal.","54","","1826"
kew-2738664,A,Papaveraceae,,Corydalis,,"diphylla",subsp.,"murreeana","(Jafri) Lidén",Accepted,,L,WCSP (in review),868940,992671-1,"Willdenowia","26: 30","","1996"
kew-2738666,A,Papaveraceae,,Corydalis,×,"dobrogensis",,"","Prodán",Unresolved,,L,WCSP (in review),868942,672187-1,"Magyar Bot. Lapok","17: 75","","1918 publ. 1919"
kew-2606762,A,Papaveraceae,,Corydalis,,"dolichocentra",,"","Z.Y.Su & Lidén",Accepted,,M,WCSP (in review),739806,77090088-1,"Novon","17: 489","","2007"
kew-2895869,A,Papaveraceae,,Corydalis,,"dongchuanensis",,"","Z.Y.Su & Lidén",Accepted,,M,WCSP (in review),1018755,77097565-1,"in Fl. China","7: 411","","2008"
kew-2738667,A,Papaveraceae,,Corydalis,,"dorjii",,"","D.G.Long",Accepted,,M,WCSP (in review),868943,903949-1,"Notes Roy. Bot. Gard. Edinburgh","42: 93","","1984"
kew-2738668,A,Papaveraceae,,Corydalis,,"drakeana",,"","Prain",Accepted,,M,WCSP (in review),868944,672188-1,"J. Asiat. Soc. Bengal, Pt. 2, Nat. Hist.","65: 31","","1896"
